Ejercicio|Sociedad|Fecha de documento SAP|CAR SUNAT SAP|CAR SUNAT Archivo|Mensaje|
2026|1007|14.06.2026|2053799558103B8070000026109|2053799558103B8070000026109|Registro OK.|
2026|1007|14.06.2026|2053799558103B8070000026108|2053799558103B8070000026108|Registro OK.|
2026|1007|14.06.2026|2053799558103B8060000024938|2053799558103B8060000024938|Registro OK.|
2026|1007|14.06.2026|2053799558103B8070000026107|2053799558103B8070000026107|Registro OK.|
2026|1007|14.06.2026|2053799558103B8070000026106|2053799558103B8070000026106|Registro OK.|
2026|1007|14.06.2026|2053799558103B8070000026105|2053799558103B8070000026105|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026200|2053799558103B8070000026200|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026201|2053799558103B8070000026201|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026202|2053799558103B8070000026202|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026203|2053799558103B8070000026203|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010524|2053799558103B8050000010524|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026204|2053799558103B8070000026204|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010525|2053799558103B8050000010525|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026205|2053799558103B8070000026205|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010526|2053799558103B8050000010526| Diferencia en monto PEN - 5.32 con respecto al archivo.|
2026|1007|15.06.2026|2053799558103B8050000010527|2053799558103B8050000010527|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010528|2053799558103B8050000010528|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010529|2053799558103B8050000010529|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010530|2053799558103B8050000010530|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010531|2053799558103B8050000010531|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026206|2053799558103B8070000026206|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026207|2053799558103B8070000026207|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026208|2053799558103B8070000026208|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010532|2053799558103B8050000010532|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026209|2053799558103B8070000026209|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026210|2053799558103B8070000026210|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026211|2053799558103B8070000026211|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026219|2053799558103B8070000026219|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010542|2053799558103B8050000010542|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010543|2053799558103B8050000010543|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010544|2053799558103B8050000010544|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010545|2053799558103B8050000010545|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010546|2053799558103B8050000010546|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026220|2053799558103B8070000026220|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026221|2053799558103B8070000026221|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026222|2053799558103B8070000026222|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010547|2053799558103B8050000010547|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026223|2053799558103B8070000026223|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010548|2053799558103B8050000010548|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026224|2053799558103B8070000026224|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010549|2053799558103B8050000010549|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010550|2053799558103B8050000010550|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026225|2053799558103B8070000026225|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026226|2053799558103B8070000026226|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026227|2053799558103B8070000026227|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010551|2053799558103B8050000010551|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010552|2053799558103B8050000010552|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010553|2053799558103B8050000010553|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010554|2053799558103B8050000010554|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026228|2053799558103B8070000026228|Registro OK.|
2026|1007|15.06.2026|2053799558101F8050000000931|2053799558101F8050000000931|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010555|2053799558103B8050000010555|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026229|2053799558103B8070000026229|Registro OK.|
2026|1007|15.06.2026|2053799558101F8050000000932|2053799558101F8050000000932|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010556|2053799558103B8050000010556|Registro OK.|
2026|1007|15.06.2026|2053799558101F8050000000933|2053799558101F8050000000933|Registro OK.|
2026|1007|15.06.2026|2053799558101F8050000000934|2053799558101F8050000000934|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010557|2053799558103B8050000010557|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010558|2053799558103B8050000010558|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010559|2053799558103B8050000010559|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010560|2053799558103B8050000010560| Diferencia en monto PEN - 49.9 con respecto al archivo.|
2026|1007|15.06.2026|2053799558103B8050000010561|2053799558103B8050000010561| Diferencia en monto PEN - 7.5 con respecto al archivo.|
2026|1007|15.06.2026|2053799558103B8050000010562|2053799558103B8050000010562| Diferencia en monto PEN - 90.9 con respecto al archivo.|
2026|1007|15.06.2026|2053799558103B8050000010563|2053799558103B8050000010563| Diferencia en monto PEN - 5.32 con respecto al archivo.|
2026|1007|15.06.2026|2053799558103B8050000010564|2053799558103B8050000010564|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010565|2053799558103B8050000010565|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010566|2053799558103B8050000010566|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010567|2053799558103B8050000010567|Registro OK.|
2026|1007|15.06.2026|2053799558101F8070000001776|2053799558101F8070000001776|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026230|2053799558103B8070000026230|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026231|2053799558103B8070000026231|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026232|2053799558103B8070000026232|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026233|2053799558103B8070000026233|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010568|2053799558103B8050000010568|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010569|2053799558103B8050000010569|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026234|2053799558103B8070000026234|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026235|2053799558103B8070000026235|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026236|2053799558103B8070000026236|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026237|2053799558103B8070000026237|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010570|2053799558103B8050000010570|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026238|2053799558103B8070000026238|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010571|2053799558103B8050000010571|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026239|2053799558103B8070000026239|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010572|2053799558103B8050000010572|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010573|2053799558103B8050000010573|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010574|2053799558103B8050000010574|Registro OK.|
2026|1007|15.06.2026|2053799558101F8050000000935|2053799558101F8050000000935|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026240|2053799558103B8070000026240|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026241|2053799558103B8070000026241|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026242|2053799558103B8070000026242|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010575|2053799558103B8050000010575|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010576|2053799558103B8050000010576|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010577|2053799558103B8050000010577|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010578|2053799558103B8050000010578|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026243|2053799558103B8070000026243|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026244|2053799558103B8070000026244|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010579|2053799558103B8050000010579|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010580|2053799558103B8050000010580|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010581|2053799558103B8050000010581|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010582|2053799558103B8050000010582|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010583|2053799558103B8050000010583|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010584|2053799558103B8050000010584|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010585|2053799558103B8050000010585|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010586|2053799558103B8050000010586|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010587|2053799558103B8050000010587|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010588|2053799558103B8050000010588|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010589|2053799558103B8050000010589|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010590|2053799558103B8050000010590|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010591|2053799558103B8050000010591| Diferencia en monto PEN - 2.73 con respecto al archivo.|
2026|1007|15.06.2026|2053799558101F8050000000930|2053799558101F8050000000930|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010541|2053799558103B8050000010541|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010538|2053799558103B8050000010538|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010537|2053799558103B8050000010537|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010540|2053799558103B8050000010540|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026218|2053799558103B8070000026218|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010539|2053799558103B8050000010539|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026216|2053799558103B8070000026216|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026217|2053799558103B8070000026217|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010536|2053799558103B8050000010536|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010535|2053799558103B8050000010535|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026212|2053799558103B8070000026212|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026215|2053799558103B8070000026215|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026214|2053799558103B8070000026214|Registro OK.|
2026|1007|15.06.2026|2053799558103B8070000026213|2053799558103B8070000026213|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010534|2053799558103B8050000010534|Registro OK.|
2026|1007|15.06.2026|2053799558103B8050000010533|2053799558103B8050000010533|Registro OK.|
2026|1007|15.06.2026|2053799558101FE010000001218|2053799558101FE010000001218|Registro OK.|
2026|1007|15.06.2026|2053799558101FE010000001219|2053799558101FE010000001219|Registro OK.|
2026|1007|15.06.2026|2053799558101FE010000001220|2053799558101FE010000001220|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001777|2053799558101F8070000001777|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001778|2053799558101F8070000001778|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026245|2053799558103B8070000026245|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026246|2053799558103B8070000026246|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026247|2053799558103B8070000026247|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026248|2053799558103B8070000026248|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010592|2053799558103B8050000010592|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026249|2053799558103B8070000026249|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026250|2053799558103B8070000026250|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026251|2053799558103B8070000026251|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026252|2053799558103B8070000026252|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010593|2053799558103B8050000010593|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026253|2053799558103B8070000026253|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026254|2053799558103B8070000026254|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026255|2053799558103B8070000026255|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010595|2053799558103B8050000010595|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026256|2053799558103B8070000026256|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026257|2053799558103B8070000026257|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026258|2053799558103B8070000026258|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026259|2053799558103B8070000026259|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026260|2053799558103B8070000026260|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026261|2053799558103B8070000026261|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026262|2053799558103B8070000026262|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010594|2053799558103B8050000010594|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001779|2053799558101F8070000001779|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010596|2053799558103B8050000010596|Registro OK.|
2026|1007|16.06.2026|2053799558101F8050000000936|2053799558101F8050000000936|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010605|2053799558103B8050000010605|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026269|2053799558103B8070000026269|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010606|2053799558103B8050000010606|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010607|2053799558103B8050000010607|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010608|2053799558103B8050000010608|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010609|2053799558103B8050000010609|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010610|2053799558103B8050000010610|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010611|2053799558103B8050000010611|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010612|2053799558103B8050000010612|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026270|2053799558103B8070000026270|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010613|2053799558103B8050000010613|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026271|2053799558103B8070000026271|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025039|2053799558103B8060000025039|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025040|2053799558103B8060000025040|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026272|2053799558103B8070000026272|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025041|2053799558103B8060000025041|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025042|2053799558103B8060000025042|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025043|2053799558103B8060000025043|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025044|2053799558103B8060000025044|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025045|2053799558103B8060000025045| Diferencia en monto PEN - 3.19 con respecto al archivo.|
2026|1007|16.06.2026|2053799558103B8060000025046|2053799558103B8060000025046|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026273|2053799558103B8070000026273|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026274|2053799558103B8070000026274|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025047|2053799558103B8060000025047|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026275|2053799558103B8070000026275|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026276|2053799558103B8070000026276|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025048|2053799558103B8060000025048|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025049|2053799558103B8060000025049|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001781|2053799558101F8070000001781|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025050|2053799558103B8060000025050|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026277|2053799558103B8070000026277|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026278|2053799558103B8070000026278|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025051|2053799558103B8060000025051|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026279|2053799558103B8070000026279|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026280|2053799558103B8070000026280|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025052|2053799558103B8060000025052|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025053|2053799558103B8060000025053|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026281|2053799558103B8070000026281|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026282|2053799558103B8070000026282|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025054|2053799558103B8060000025054|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025055|2053799558103B8060000025055|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025056|2053799558103B8060000025056|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025057|2053799558103B8060000025057|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026283|2053799558103B8070000026283|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025058|2053799558103B8060000025058|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026284|2053799558103B8070000026284|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026285|2053799558103B8070000026285|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025059|2053799558103B8060000025059|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026286|2053799558103B8070000026286|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025060|2053799558103B8060000025060|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025061|2053799558103B8060000025061|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026287|2053799558103B8070000026287|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025062|2053799558103B8060000025062|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026288|2053799558103B8070000026288|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025063|2053799558103B8060000025063|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026289|2053799558103B8070000026289|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025064|2053799558103B8060000025064|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025065|2053799558103B8060000025065|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026290|2053799558103B8070000026290|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025066|2053799558103B8060000025066|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025067|2053799558103B8060000025067|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026291|2053799558103B8070000026291|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025068|2053799558103B8060000025068|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026292|2053799558103B8070000026292|Registro OK.|
2026|1007|16.06.2026|2053799558101F8060000002042|2053799558101F8060000002042|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025069|2053799558103B8060000025069|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001782|2053799558101F8070000001782|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025070|2053799558103B8060000025070|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025071|2053799558103B8060000025071|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025072|2053799558103B8060000025072|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025073|2053799558103B8060000025073|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025074|2053799558103B8060000025074|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025075|2053799558103B8060000025075|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025076|2053799558103B8060000025076|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025077|2053799558103B8060000025077|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025078|2053799558103B8060000025078|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025079|2053799558103B8060000025079|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025080|2053799558103B8060000025080| Diferencia en monto PEN - 2.04 con respecto al archivo.|
2026|1007|16.06.2026|2053799558103B8060000025081|2053799558103B8060000025081| Diferencia en monto PEN - 38.79 con respecto al archivo.|
2026|1007|16.06.2026|2053799558103B8060000025082|2053799558103B8060000025082|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025083|2053799558103B8060000025083|Registro OK.|
2026|1007|16.06.2026|2053799558103B8060000025084|2053799558103B8060000025084|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026268|2053799558103B8070000026268|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010604|2053799558103B8050000010604|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010603|2053799558103B8050000010603|Registro OK.|
2026|1007|16.06.2026|2053799558101F8070000001780|2053799558101F8070000001780|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026266|2053799558103B8070000026266|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010602|2053799558103B8050000010602|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026265|2053799558103B8070000026265|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026267|2053799558103B8070000026267|Registro OK.|
2026|1007|16.06.2026|2053799558101F8050000000938|2053799558101F8050000000938|Registro OK.|
2026|1007|16.06.2026|2053799558101F8050000000937|2053799558101F8050000000937|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010601|2053799558103B8050000010601|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010597|2053799558103B8050000010597|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010599|2053799558103B8050000010599|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010598|2053799558103B8050000010598|Registro OK.|
2026|1007|16.06.2026|2053799558103B8070000026263|2053799558103B8070000026263|Registro OK.|
2026|1007|16.06.2026|2053799558103B8050000010600|2053799558103B8050000010600| Diferencia en monto PEN - 3.19 con respecto al archivo.|
2026|1007|16.06.2026|2053799558103B8070000026264|2053799558103B8070000026264|Registro OK.|
2026|1007|16.06.2026|2053799558101FE010000001221|2053799558101FE010000001221|Registro OK.|
2026|1007|16.06.2026|2053799558103BE010000000238|2053799558103BE010000000238|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026293|2053799558103B8070000026293|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026294|2053799558103B8070000026294|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026295|2053799558103B8070000026295|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026296|2053799558103B8070000026296|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010614|2053799558103B8050000010614|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026297|2053799558103B8070000026297|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026298|2053799558103B8070000026298|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010615|2053799558103B8050000010615|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026299|2053799558103B8070000026299|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026300|2053799558103B8070000026300|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026301|2053799558103B8070000026301|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026302|2053799558103B8070000026302|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010616|2053799558103B8050000010616| Diferencia en monto PEN - 5.32 con respecto al archivo.|
2026|1007|17.06.2026|2053799558103B8070000026303|2053799558103B8070000026303|Registro OK.|
2026|1007|17.06.2026|2053799558101F8050000000939|2053799558101F8050000000939|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026304|2053799558103B8070000026304|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010617|2053799558103B8050000010617|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026310|2053799558103B8070000026310|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010628|2053799558103B8050000010628|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026311|2053799558103B8070000026311|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026312|2053799558103B8070000026312|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010629|2053799558103B8050000010629|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010630|2053799558103B8050000010630|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010631|2053799558103B8050000010631|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010632|2053799558103B8050000010632|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026313|2053799558103B8070000026313|Registro OK.|
2026|1007|17.06.2026|2053799558101F8050000000940|2053799558101F8050000000940|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010633|2053799558103B8050000010633|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010634|2053799558103B8050000010634|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010635|2053799558103B8050000010635|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026314|2053799558103B8070000026314|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010636|2053799558103B8050000010636| Diferencia en monto PEN - 5.32 con respecto al archivo.|
2026|1007|17.06.2026|2053799558101F8050000000941|2053799558101F8050000000941|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010637|2053799558103B8050000010637|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026315|2053799558103B8070000026315|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010638|2053799558103B8050000010638|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010639|2053799558103B8050000010639|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026316|2053799558103B8070000026316|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010640|2053799558103B8050000010640|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010641|2053799558103B8050000010641|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010642|2053799558103B8050000010642|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010643|2053799558103B8050000010643|Registro OK.|
2026|1007|17.06.2026|2053799558103B8050000010644|2053799558103B8050000010644|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026317|2053799558103B8070000026317|Registro OK.|
2026|1007|17.06.2026|2053799558101F8050000000942|2053799558101F8050000000942|Registro OK.|
2026|1007|17.06.2026|2053799558101F8050000000943|2053799558101F8050000000943|Registro OK.|
2026|1007|17.06.2026|2053799558103B8070000026318|2053799558103B8070000026318|Registro OK.|
